ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
15000100102,esxdwgpg,,,Rochester Farm,,,,,,Main Rd,,,,opp,,NE,E0011181,Great Leighs,,,Great Leighs,,,,1,UKOS,572654,216926,0.5038818,51.8242770,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2026-08-29T08:19:33,3,revise,active
15000100103,esxdwgmp,,,Rochester Farm,,,,,,Main Rd,,,,o/s,,SW,E0011181,Great Leighs,,,Great Leighs,,,,1,UKOS,572647,216884,0.50375941,51.8239019,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100104,esxdwgmj,,,Deres Bridge,,,,,,Main Rd,,,,N-bound,,NE,E0011181,Great Leighs,,,Great Leighs,,,,1,UKOS,572518,216617,0.50175659,51.8215434,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100105,esxdwgmg,,,Deres Bridge,,,,,,Main Rd,,,,S-bound,,S,E0011181,Great Leighs,,,Great Leighs,,,,1,UKOS,572532,216496,0.50189928,51.8204522,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100106,esxdwgmd,,,The Crescent,,,,,,A131,,,,opp,,SW,N0076813,Little Leighs,,,Little Leighs,,,,1,UKOS,572287,216069,0.49813594,51.8166922,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100107,esxdwgma,,,The Crescent,,,,,,A131,,,,adj,,NE,N0076813,Little Leighs,,,Little Leighs,,,,1,UKOS,572258,216037,0.49769974,51.8164137,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2026-08-26T08:01:48,4,revise,active
15000100108,esxdwgjw,,,Chatham Green,,,,Windmill PH,,Braintree Rd,,,,opp,,SW,E0011167,Chatham Green,,,Little Waltham,,,,1,UKOS,571751,215017,0.48984655,51.8074075,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100109,esxdwgjt,,,Chatham Green,,,,Windmill PH,,Braintree Rd,,,,adj,,NE,E0011167,Chatham Green,,,Little Waltham,,,,1,UKOS,571712,214966,0.48925619,51.8069614,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100303,esxdwapj,,,New Road,,,,,,Main Rd,,,,opp,,S,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570747,210181,0.47292063,51.7642747,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100304,esxdwgdj,,,New Road,,,,,,Main Rd,,,,adj,,N,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570731,210208,0.4727023,51.7645222,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2026-08-29T08:19:33,3,revise,active
15000100305,esxdwawj,,,Church Green,,,,Kings Arms PH,,Main Rd,,,,adj,,N,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570651,210454,0.47166486,51.7667563,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100306,esxdwawm,,,Church Green,,,,,,Main Rd,,,,opp,,S,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570680,210540,0.47212692,51.7675199,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100307,esxdwawp,,,Jubilee Avenue,,,,,,Main Rd,,,,adj,,N,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570688,210650,0.47229675,51.7685056,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100308,esxdwgdm,,,Jubilee Avenue,,,,,,Main Rd,,,,opp,,SW,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570736,210730,0.47303098,51.7692096,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100309,esxdwgdp,,,Butlers Farm,,,,,,Main Rd,,,,o/s,,S,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570758,210928,0.47344676,51.7709814,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100310,esxdwawt,,,Butlers Farm,,,,Chelmer Valley High School,,Main Rd,,,,opp,,N,E0046215,Broomfield,Chelmsford,,Chelmsford,,Broomfield,,1,UKOS,570738,211049,0.47321662,51.7720744,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
1500010050,esxdtjta,,,Hurrell Down,,,,,,Main Rd,,,,adj,,SW,E0046214,Boreham,,,Boreham,,,,1,UKOS,575598,210174,0.54314008,51.7627129,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100501,esxdtjpg,,,Boreham House,,,,Grange PH,,Main Rd,,,,o/s,,SW,E0046214,Boreham,,,Boreham,,,,0,UKOS,574498,209519,0.52688845,51.7571731,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100502,esxdtjpj,,,Boreham House,,,,Grange PH,,Main Rd,,,,opp,,NE,E0046214,Boreham,,,Boreham,,,,0,UKOS,574596,209600,0.52834753,51.7578701,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
15000100504,esxdtjpt,,,Elm Way,,,,,,Main Rd,,,,opp,,SW,E0046214,Boreham,,,Boreham,,,,1,UKOS,575243,209968,0.53789752,51.7609737,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2026-08-26T08:01:48,5,revise,active
15000100505,esxdtjpw,,,Hurrell Down,,,,,,Main Rd,,,,opp,,NE,E0046214,Boreham,,,Boreham,,,,1,UKOS,575568,210167,0.5427023,51.7626595,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2026-08-29T08:19:33,4,revise,active
15000100508,esxdtjtg,,,Recreation Ground,,,,,,Main Rd,,,,opp,,NE,E0046214,Boreham,,,Boreham,,,,1,UKOS,575792,210298,0.54601097,51.7637659,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100511,esxdtjtp,,,St Andrew Church,,,,,,Church Rd,,,,opp,,SW,E0046214,Boreham,,,Boreham,,,,1,UKOS,575716,209617,0.54456677,51.7576728,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,3,revise,active
15000100512,esxdtjtw,,,Butterfield Road,,,,Boreham Shops,,Church Rd,,,,adj,,SE,E0046214,Boreham,,,Boreham,,,,1,UKOS,575339,209712,0.53915805,51.7586442,BCT,MKD,OTH,,,,080,2006-11-06T00:00:00,2023-08-17T08:48:27,2,revise,active
